"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ARR-PA","ARMOUR Residential REIT, Inc.","25.5007","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/arr-Pa",
"ARR-PB","ARMOUR Residential REIT, Inc.","24.87","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/arr-Pb",
"AFI","Armstrong Flooring, Inc.","14.56","$376.05M","2016","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/afi",
"AWI","Armstrong World Industries Inc","69.9","$3.46B","n/a","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/awi",
"ARW","Arrow Electronics, Inc.","81.05","$6.88B","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/arw",
"AJG","Arthur J. Gallagher & Co.","80.37","$14.79B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ajg",
"APAM","Artisan Partners Asset Management Inc.","24.99","$1.92B","2013","Finance","Investment Managers","https://www.nasdaq.com/symbol/apam",
"ASA","ASA Gold and Precious Metals Limited","10.54","$203.32M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asa",
"ABG","Asbury Automotive Group Inc","70.8","$1.39B","2002","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/abg",
"ASX","ASE Technology Holding Co., Ltd.","3.81","$7.96B","2018","Technology","Semiconductors","https://www.nasdaq.com/symbol/asx",
"ASGN","ASGN Incorporated","65.6","$3.44B","1992","Technology","Professional Services","https://www.nasdaq.com/symbol/asgn",
"AHT","Ashford Hospitality Trust Inc","5.31","$536.51M","2003","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aht",
"AHT-PD","Ashford Hospitality Trust Inc","24.98","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht-Pd",
"AHT-PF","Ashford Hospitality Trust Inc","21.75","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht-Pf",
"AHT-PG","Ashford Hospitality Trust Inc","21.74","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht-Pg",
"AHT-PH","Ashford Hospitality Trust Inc","22.041","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht-Ph",
"AHT-PI","Ashford Hospitality Trust Inc","21.93","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht-Pi",
"ASH","Ashland Global Holdings Inc.","79.2","$4.96B","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/ash",
"ASPN","Aspen Aerogels, Inc.","3.52","$84.38M","2014","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/aspn",
"AHL-PC","Aspen Insurance Holdings Limited","25.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ahl-Pc",
"AHL-PD","Aspen Insurance Holdings Limited","23.61","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ahl-Pd",
"ASB","Associated Banc-Corp","23.34","$3.84B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/asb",
"ASB-PC","Associated Banc-Corp","25.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asb-Pc",
"ASB-PD","Associated Banc-Corp","24.1285","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asb-Pd",
"ASB-PE","Associated Banc-Corp","25.18","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asb-Pe",
"AC","Associated Capital Group, Inc.","41.68","$941.87M","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ac",
"AIZ","Assurant, Inc.","98.24","$6.1B","2004","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/aiz",
"AIZP","Assurant, Inc.","106.0758","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/aizp",
"AGO","Assured Guaranty Ltd.","41.34","$4.37B","2004","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ago",
"AGO-PB","Assured Guaranty Ltd.","26.04","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ago-Pb",
"AGO-PE","Assured Guaranty Ltd.","25.14","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ago-Pe",
"AGO-PF","Assured Guaranty Ltd.","24.9378","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ago-Pf",
"AZN","Astrazeneca PLC","40.46","$102.53B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/azn",
"HOME","At Home Group Inc.","23.3","$1.48B","2016","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/home",
"T","AT&T Inc.","30.63","$223.05B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/t",
"TBB","AT&T Inc.","24.61","n/a","2017","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tbb",
"TBC","AT&T Inc.","24.8501","n/a","2018","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tbc",
"ATTO","Atento S.A.","4.02","$297.11M","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/atto",
"ATH","Athene Holding Ltd.","44.41","$8.87B","2016","Finance","Life Insurance","https://www.nasdaq.com/symbol/ath",
"ATKR","Atkore International Group Inc.","23.92","$1.1B","2016","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/atkr",
"AT","Atlantic Power Corporation","2.56","$277.35M","n/a","Energy","Electric Utilities: Central","https://www.nasdaq.com/symbol/at",
"ATO","Atmos Energy Corporation","97.3","$11.37B","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/ato",
"AUO","AU Optronics Corp","3.61","$3.47B","2002","Technology","Semiconductors","https://www.nasdaq.com/symbol/auo",
"ACB","Aurora Cannabis Inc.","6.93","$6.92B","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/acb",
"ATHM","Autohome Inc.","79.25","$9.28B","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/athm",
"ALV","Autoliv, Inc.","79.8","$6.95B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/alv",
"AN","AutoNation, Inc.","38.67","$3.48B","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/an",
"AZO","AutoZone, Inc.","916.68","$23.11B","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/azo",
"AVLR","Avalara, Inc.","48.94","$3.25B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/avlr",
"AVB","AvalonBay Communities, Inc.","196.45","$27.21B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/avb",
"AGR","Avangrid, Inc.","51.18","$15.81B","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/agr",
"AVNS","Avanos Medical, Inc.","49.39","$2.34B","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/avns",
"AVYA","Avaya Holdings Corp.","16.19","$1.79B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/avya",
"AVY","Avery Dennison Corporation","104.98","$9.1B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/avy",
"AVH","Avianca Holdings S.A.","4.67","$581.99M","2013","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/avh",
"AVA","Avista Corporation","41.58","$2.73B","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/ava",
"AVP","Avon Products, Inc.","2.83","$1.25B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/avp",
"AVX","AVX Corporation","18.53","$3.13B","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/avx",
"EQH","AXA Equitable Holdings, Inc.","19.42","$10.27B","2018","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/eqh",
"AXTA","Axalta Coating Systems Ltd.","26.76","$6.3B","2014","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/axta",
"AXS","Axis Capital Holdings Limited","56.73","$4.74B","2003","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/axs",
"AXS-PD","Axis Capital Holdings Limited","23.43","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/axs-Pd",
"AXS-PE","Axis Capital Holdings Limited","23.54","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/axs-Pe",
"AX","Axos Financial, Inc.","32.69","$2B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ax",
"AXO","Axos Financial, Inc.","25.15","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/axo",
"AZUL","Azul S.A.","30.95","$3.49B","2017","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/azul",
"AZRE","Azure Power Global Limited","11.05","$452.38M","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/azre",
"AZZ","AZZ Inc.","47.26","$1.23B","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/azz",
"BGS","B&G Foods, Inc.","26.71","$1.76B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/bgs",
"BW","Babcock","0.641","$108.16M","2015","Capital Goods","Building Products","https://www.nasdaq.com/symbol/bw",
"BGH","Babson Global Short Duration High Yield Fund","17.63","$353.62M","2012","n/a","n/a","https://www.nasdaq.com/symbol/bgh",
"BMI","Badger Meter, Inc.","60.02","$1.75B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bmi",
"BCSF","Bain Capital Specialty Finance, Inc.","19.79","$1.02B","2018","n/a","n/a","https://www.nasdaq.com/symbol/bcsf",
"BHGE","Baker Hughes, a GE company","26.09","$28.7B","2017","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/bhge",
"BBN","BalckRock Taxable Municipal Bond Trust","22.06","$1.26B","2010","n/a","n/a","https://www.nasdaq.com/symbol/bbn",
"BLL","Ball Corporation","54.06","$18.34B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/bll",
"BANC","Banc of California, Inc.","15.91","$805.83M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/banc",
"BANC-PD","Banc of California, Inc.","25.915","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banc-Pd",
"BANC-PE","Banc of California, Inc.","25.43","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banc-Pe",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","5.9","$39.34B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","12.11","$81.06B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","10.8428","$72.58B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","31.5","$47.73B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","19.11","$755.58M","1992","Finance","Commercial Banks","https://www.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","13.28","$99.21B","2009","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","31.56","$14.87B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsac",
"BSMX","Banco Santander Mexico, S.A., Institucion de Ban","6.85","$9.3B","2012","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsmx",
"SAN","Banco Santander, S.A.","4.68","$75.99B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/san",
"SAN-PB","Banco Santander, S.A.","21.23","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/san-Pb",
"CIB","BanColombia S.A.","45.22","$10.87B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/cib",
"BXS","BancorpSouth Bank","32.66","$3.26B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bxs",
"BAC","Bank of America Corporation","29.13","$281.67B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac",
"BAC-PA","Bank of America Corporation","26.1877","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac-Pa",
"BAC-PB","Bank of America Corporation","26.09","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac-Pb",
"BAC-PC","Bank of America Corporation","26.21","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac-Pc",
"BAC-PE","Bank of America Corporation","21.63","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac-Pe",
"BAC-PK","Bank of America Corporation","25.66","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac-Pk",
"BAC-PL","Bank of America Corporation","1305.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac-Pl",
"BAC-PW","Bank of America Corporation","25.57","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac-Pw",
"BAC-PY","Bank of America Corporation","25.89","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac-Py",
"BML-PG","Bank of America Corporation","19.94","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml-Pg",
"BML-PH","Bank of America Corporation","19.23","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml-Ph",
"BML-PJ","Bank of America Corporation","20.89","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml-Pj",
"BML-PL","Bank of America Corporation","20.73","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml-Pl",
"BOH","Bank of Hawaii Corporation","81.7","$3.39B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/boh",
"BMO","Bank Of Montreal","74.35","$47.46B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bmo",
"NTB","Bank of N.T. Butterfield & Son Limited (The)","36.02","$1.99B","2016","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ntb",
"BK","Bank Of New York Mellon Corporation (The)","52.99","$50.89B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bk",
"BK-PC","Bank Of New York Mellon Corporation (The)","24.53","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bk-Pc",
"BNS","Bank of Nova Scotia (The)","56.65","$69.37B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bns",
"BKU","BankUnited, Inc.","36.65","$3.63B","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bku",
"BCS","Barclays PLC","8.3","$35.55B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bcs",
"BBDC","Barings BDC, Inc.","9.72","$498.48M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbdc",
"MCI","Barings Corporate Investors","15.73","$314.78M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mci",
"MPV","Barings Participation Investors","15.8","$165.8M","1988","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/mpv",
"BNED","Barnes & Noble Education, Inc","6.69","$318.18M","2015","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bned",
"BKS","Barnes & Noble, Inc.","6.24","$455.64M","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bks",
"B","Barnes Group, Inc.","61.36","$3.15B","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/b",
"GOLD","Barrick Gold Corporation","13.55","$23.73B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"BAS","Basic Energy Services, Inc.","5.12","$135.99M","2005","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/bas",
"BHC","Bausch Health Companies Inc.","25.19","$8.81B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bhc",
"BAX","Baxter International Inc.","73.47","$39.1B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bax",
"BTE","Baytex Energy Corp","1.81","$1B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bte",
"BBT","BB&T Corporation","51.11","$39.01B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbt",
"BBT-PD","BB&T Corporation","25.19","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt-Pd",
"BBT-PE","BB&T Corporation","25.04","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt-Pe",
"BBT-PF","BB&T Corporation","24.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt-Pf",
"BBT-PG","BB&T Corporation","24.45","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt-Pg",
"BBT-PH","BB&T Corporation","25.43","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbt-Ph",
"BFR","BBVA Banco Frances S.A.","11.86","$2.42B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bfr",
